shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
3110049,33.213644,-117.311377,70014,2.581
3110049,33.213700,-117.310940,70015,2.606
3110049,33.213780,-117.310624,70016,2.626
3110049,33.214353,-117.310748,70017,2.666
3110049,33.214655,-117.310788,70018,2.687
3110049,33.217060,-117.310542,70019,2.853
3110049,33.217134,-117.310535,70020,2.858
3110049,33.217134,-117.310535,80001,2.858
3110049,33.217318,-117.310516,80002,2.871
3110049,33.217616,-117.310458,80003,2.892
3110049,33.218137,-117.310274,80004,2.929
3110049,33.220227,-117.309502,80005,3.080
3110049,33.220264,-117.309643,80006,3.088
3110049,33.220386,-117.309989,80007,3.110
3110049,33.220386,-117.309989,90001,3.110
3110049,33.220857,-117.311318,90002,3.194
3110049,33.221085,-117.311961,90003,3.234
3110049,33.221181,-117.312345,90004,3.257
3110049,33.221232,-117.312807,90005,3.284
3110049,33.221232,-117.312823,90006,3.285
3110049,33.221211,-117.313261,90007,3.311
3110049,33.221136,-117.313672,90008,3.335
3110049,33.220979,-117.314082,90009,3.361
3110049,33.220797,-117.314410,90010,3.384
3110049,33.220678,-117.314589,90011,3.397
3110049,33.220469,-117.314848,90012,3.418
3110049,33.220151,-117.315128,90013,3.445
3110049,33.219923,-117.315387,90014,3.467
3110049,33.219759,-117.315670,90015,3.487
3110049,33.219626,-117.316028,90016,3.510
3110049,33.219566,-117.316380,90017,3.530
3110049,33.219568,-117.317100,90018,3.572
3110049,33.219599,-117.319170,90019,3.692
3110049,33.219855,-117.319209,90020,3.710
3110049,33.220140,-117.319282,90021,3.730
3110049,33.220140,-117.319282,100001,3.730
3110049,33.220162,-117.319288,100002,3.731
3110049,33.220625,-117.319444,100003,3.765
3110049,33.220904,-117.319568,100004,3.785
3110049,33.222053,-117.320197,100005,3.872
3110049,33.222070,-117.320204,100006,3.873
3110049,33.222070,-117.320204,110001,3.873
3110049,33.222467,-117.320379,110002,3.903
3110049,33.222483,-117.320386,110003,3.904
3110049,33.222851,-117.320456,110004,3.929
3110049,33.223222,-117.320447,110005,3.955
3110049,33.223599,-117.320357,110006,3.982
3110049,33.223944,-117.320194,110007,4.007
3110049,33.224226,-117.319992,110008,4.030
3110049,33.225430,-117.318777,110009,4.139
3110049,33.225493,-117.318719,110010,4.144
3110049,33.225773,-117.318516,110011,4.167
3110049,33.226101,-117.318347,110012,4.191
3110049,33.226398,-117.318258,110013,4.212
3110049,33.226398,-117.318258,120001,4.212
3110049,33.226448,-117.318243,120002,4.216
3110049,33.226789,-117.318205,120003,4.240
3110049,33.227757,-117.318246,120004,4.306
3110049,33.227971,-117.318255,120005,4.321
3110049,33.228724,-117.318290,120006,4.373
3110049,33.228724,-117.318290,130001,4.373
3110049,33.229125,-117.318308,130002,4.401
3110049,33.229479,-117.318342,130003,4.425
3110049,33.229838,-117.318451,130004,4.451
3110049,33.230443,-117.318776,130005,4.496
3110049,33.230261,-117.319290,130006,4.529
3110049,33.230261,-117.319290,140001,4.529
3110049,33.228981,-117.322918,140002,4.757
3110049,33.227840,-117.326030,140003,4.953
3110049,33.229151,-117.326056,140004,5.044
3110049,33.229437,-117.326057,140005,5.063
3110049,33.229437,-117.326057,150001,5.063
3110049,33.229998,-117.326060,150002,5.102
3110049,33.230419,-117.325987,150003,5.131
3110049,33.230780,-117.325854,150004,5.157
3110049,33.231070,-117.325687,150005,5.179
3110049,33.230838,-117.326155,150006,5.211
3110049,33.230712,-117.326409,150007,5.228
3110049,33.230544,-117.326750,150008,5.251
3110049,33.230508,-117.326816,150009,5.255
3110049,33.230508,-117.326816,160001,5.255
3110049,33.230044,-117.327673,160002,5.314
3110049,33.229865,-117.327996,160003,5.337
3110049,33.229865,-117.327996,170001,5.337
3110049,33.229706,-117.328283,170002,5.357
3110049,33.229558,-117.328550,170003,5.375
3110049,33.229234,-117.329478,170004,5.434
3110049,33.229166,-117.329683,170005,5.446
3110049,33.229033,-117.330071,170006,5.471
3110049,33.229033,-117.330071,180001,5.471
3110049,33.228904,-117.330442,180002,5.494
3110049,33.228751,-117.330692,180003,5.512
3110049,33.228562,-117.330882,180004,5.529
3110049,33.228328,-117.331017,180005,5.547
3110049,33.228129,-117.331073,180006,5.561
3110049,33.228005,-117.331085,180007,5.569
3110049,33.227790,-117.331061,180008,5.584
3110049,33.227790,-117.331061,190001,5.584
3110049,33.227017,-117.330974,190002,5.638
3110049,33.226523,-117.330913,190003,5.672
3110049,33.226207,-117.330906,190004,5.694
3110049,33.225898,-117.330967,190005,5.715
3110049,33.225848,-117.331032,190006,5.720
3110049,33.225440,-117.331482,190007,5.759
3110049,33.224941,-117.332008,190008,5.805
3110049,33.224758,-117.332202,190009,5.822
3110049,33.224758,-117.332202,200001,5.822
3110049,33.224511,-117.332464,200002,5.844
3110049,33.224236,-117.332771,200003,5.870
3110049,33.224056,-117.333005,200004,5.889
3110049,33.222582,-117.335100,200005,6.047
3110049,33.222582,-117.335100,210001,6.047
3110049,33.222369,-117.335404,210002,6.070
3110049,33.222930,-117.335967,210003,6.121
3110049,33.223462,-117.336490,210004,6.168
3110049,33.223775,-117.336798,210005,6.196
3110049,33.225157,-117.338160,210006,6.320
3110049,33.225157,-117.338160,220001,6.320
3110049,33.225206,-117.338209,220002,6.324
3110049,33.225403,-117.338319,220003,6.339
3110049,33.225441,-117.338333,220004,6.342
3110049,33.225688,-117.338385,220005,6.359
3110049,33.226117,-117.338393,220006,6.389
3110049,33.226795,-117.338405,220007,6.435
3110049,33.227260,-117.338408,220008,6.468
3110049,33.227436,-117.338348,220009,6.480
3110049,33.227583,-117.338225,220010,6.492
3110049,33.227830,-117.337931,220011,6.517
3110049,33.228205,-117.337481,220012,6.553
3110049,33.228505,-117.337123,220013,6.583
3110049,33.228505,-117.337123,230001,6.583
3110049,33.228638,-117.336963,230002,6.596
3110049,33.228897,-117.337221,230003,6.619
3110049,33.229170,-117.337411,230004,6.641
3110049,33.229480,-117.337549,230005,6.663
3110049,33.229817,-117.337625,230006,6.687
3110049,33.229858,-117.337629,230007,6.690
3110049,33.229960,-117.337637,230008,6.697
3110049,33.230416,-117.337629,230009,6.728
3110049,33.230994,-117.337623,230010,6.768
3110049,33.231197,-117.337622,230011,6.782
3110049,33.231384,-117.337622,230012,6.795
3110049,33.232024,-117.337613,230013,6.839
3110049,33.232860,-117.337604,230014,6.897
3110049,33.232948,-117.337605,230015,6.903
3110049,33.233149,-117.337601,230016,6.917
3110049,33.233149,-117.337601,240001,6.917
3110049,33.233347,-117.337597,240002,6.930
3110049,33.234504,-117.337588,240003,7.010
3110049,33.234778,-117.337660,240004,7.029
3110049,33.235016,-117.337791,240005,7.048
3110049,33.235229,-117.337951,240006,7.065
3110049,33.235785,-117.336894,240007,7.137
3110049,33.236026,-117.336417,240008,7.169
3110049,33.236161,-117.336006,240009,7.195
3110049,33.236228,-117.335624,240010,7.217
3110049,33.236246,-117.335351,240011,7.233
3110049,33.236246,-117.335351,250001,7.233
3110049,33.236250,-117.335298,250002,7.236
3110049,33.236254,-117.334231,250003,7.298
3110049,33.236261,-117.332498,250004,7.399
3110049,33.236289,-117.332122,250005,7.420
3110049,33.236374,-117.331744,250006,7.443
3110049,33.236501,-117.331419,250007,7.464
3110049,33.236537,-117.331347,250008,7.469
3110049,33.236738,-117.331026,250009,7.492
3110049,33.237574,-117.330038,250010,7.573
3110049,33.237593,-117.330006,250011,7.575
3110049,33.237671,-117.329874,250012,7.585
3110049,33.237671,-117.329874,260001,7.585
3110049,33.237780,-117.329688,260002,7.598
3110049,33.237932,-117.329300,260003,7.623
3110049,33.238009,-117.328994,260004,7.641
3110049,33.238056,-117.328592,260005,7.665
3110049,33.238063,-117.327856,260006,7.707
3110049,33.238054,-117.325403,260007,7.849
3110049,33.238050,-117.324708,260008,7.890
3110049,33.238050,-117.324708,270001,7.890
3110049,33.238043,-117.323209,270002,7.976
3110049,33.238012,-117.322557,270003,8.014
3110049,33.238447,-117.322553,270004,8.044
3110049,33.238447,-117.322553,280001,8.044
3110049,33.238705,-117.322549,280002,8.062
3110049,33.240272,-117.322565,280003,8.170
3110049,33.241706,-117.322583,280004,8.269
3110049,33.245356,-117.322631,280005,8.520
3110049,33.245817,-117.322643,280006,8.552
3110049,33.245954,-117.322656,280007,8.561
3110049,33.245954,-117.322656,290001,8.561
3110049,33.246166,-117.322677,290002,8.576
3110049,33.247452,-117.322693,290003,8.665
3110049,33.250126,-117.322719,290004,8.849
3110049,33.250126,-117.322719,300001,8.849
3110049,33.250341,-117.322721,300002,8.864
3110049,33.250709,-117.322687,300003,8.889
3110049,33.251054,-117.322589,300004,8.914
3110049,33.251393,-117.322420,300005,8.939
3110049,33.251698,-117.322192,300006,8.964
3110049,33.251953,-117.321923,300007,8.987
3110049,33.252173,-117.321609,300008,9.011
3110049,33.252352,-117.321251,300009,9.035
3110049,33.252422,-117.321075,300010,9.046
3110049,33.252550,-117.320557,300011,9.078
3110049,33.252606,-117.320116,300012,9.103
3110049,33.252619,-117.319884,300013,9.117
3110049,33.252612,-117.319452,300014,9.142
3110049,33.252612,-117.318798,300015,9.180
3110049,33.252680,-117.318497,300016,9.198
3110049,33.252803,-117.318250,300017,9.214
3110049,33.253273,-117.317658,300018,9.262
3110049,33.253273,-117.317658,310001,9.262
3110049,33.254351,-117.316297,310002,9.370
3110049,33.255465,-117.314890,310003,9.482
3110049,33.256516,-117.313559,310004,9.588
3110049,33.257216,-117.312615,310005,9.661
3110049,33.257227,-117.312600,310006,9.662
3110049,33.257227,-117.312600,320001,9.662
3110049,33.257528,-117.312177,320002,9.694
3110049,33.257733,-117.311961,320003,9.713
3110049,33.258000,-117.311607,320004,9.740
3110049,33.258383,-117.311161,320005,9.777
3110049,33.258793,-117.310779,320006,9.813
3110049,33.258907,-117.310689,320007,9.822
3110049,33.261828,-117.308834,320008,10.051
3110049,33.261900,-117.308756,320009,10.057
3110049,33.262046,-117.308702,320010,10.068
3110049,33.263631,-117.307809,320011,10.189
3110049,33.265015,-117.307037,320012,10.294
3110049,33.265431,-117.306878,320013,10.324
3110049,33.265825,-117.306782,320014,10.352
3110049,33.266225,-117.306696,320015,10.380
3110049,33.266225,-117.306696,330001,10.380
3110049,33.267293,-117.306469,330002,10.455
3110049,33.267717,-117.306287,330003,10.486
3110049,33.268118,-117.306034,330004,10.517
3110049,33.268453,-117.305750,330005,10.545
3110049,33.268775,-117.305391,330006,10.576
3110049,33.268972,-117.305108,330007,10.597
3110049,33.269388,-117.304345,330008,10.650
3110049,33.269586,-117.304075,330009,10.670
3110049,33.271134,-117.302308,330010,10.818
3110049,33.271398,-117.302035,330011,10.842
3110049,33.271398,-117.302035,340001,10.842
3110049,33.271736,-117.301683,340002,10.873
3110049,33.271867,-117.301505,340003,10.887
3110049,33.272176,-117.301057,340004,10.920
3110049,33.272416,-117.300631,340005,10.950
3110049,33.272617,-117.300176,340006,10.980
3110049,33.272801,-117.299618,340007,11.015
3110049,33.272950,-117.298917,340008,11.056
3110049,33.273064,-117.298324,340009,11.092
3110049,33.273064,-117.298324,350001,11.092
3110049,33.273507,-117.296031,350002,11.228
3110049,33.273216,-117.296027,350003,11.248
3110049,33.272892,-117.296046,350004,11.270
3110049,33.272892,-117.296046,360001,11.270
3110049,33.272737,-117.296054,360002,11.281
3110049,33.272201,-117.296130,360003,11.318
3110049,33.269286,-117.296684,360004,11.522
3110049,33.264848,-117.297531,360005,11.831
3110049,33.264400,-117.297610,360006,11.863
3110049,33.264400,-117.297610,370001,11.863
3110049,33.263265,-117.297809,370002,11.942
3110049,33.261556,-117.298142,370003,12.061
3110049,33.261053,-117.298237,370004,12.096
3110049,33.261053,-117.298237,380001,12.096
3110049,33.258068,-117.298797,380002,12.304
3110049,33.257807,-117.298846,380003,12.322
3110049,33.257807,-117.298846,390001,12.322
3110049,33.255612,-117.299255,390002,12.476
3110049,33.254828,-117.299403,390003,12.530
3110049,33.254785,-117.298961,390004,12.556
3110049,33.254585,-117.298798,390005,12.573
3110049,33.254524,-117.297917,390006,12.624
3110049,33.254472,-117.297534,390007,12.646
3110049,33.254363,-117.297451,390008,12.655
3110049,33.254248,-117.297433,390009,12.663
3110049,33.254305,-117.298278,390010,12.712
3130033,33.218945,-117.319148,10001,0.000
3130033,33.219190,-117.319152,10002,0.017
3130033,33.219599,-117.319170,10003,0.045
3130033,33.219855,-117.319209,10004,0.063
3130033,33.220140,-117.319282,10005,0.083
3130033,33.220140,-117.319282,20001,0.083
3130033,33.220162,-117.319288,20002,0.085
3130033,33.220625,-117.319444,20003,0.118
3130033,33.220904,-117.319568,20004,0.138
3130033,33.222053,-117.320197,20005,0.225
3130033,33.222070,-117.320204,20006,0.227
3130033,33.222070,-117.320204,30001,0.227
3130033,33.222467,-117.320379,30002,0.256
3130033,33.222483,-117.320386,30003,0.257
3130033,33.222851,-117.320456,30004,0.283
3130033,33.223222,-117.320447,30005,0.308
3130033,33.223599,-117.320357,30006,0.335
3130033,33.223944,-117.320194,30007,0.360
3130033,33.224226,-117.319992,30008,0.383
3130033,33.225430,-117.318777,30009,0.492
3130033,33.225493,-117.318719,30010,0.497
3130033,33.225773,-117.318516,30011,0.520
3130033,33.226101,-117.318347,30012,0.545
3130033,33.226398,-117.318258,30013,0.566
3130033,33.226398,-117.318258,40001,0.566
3130033,33.226448,-117.318243,40002,0.569
3130033,33.226789,-117.318205,40003,0.593
3130033,33.227757,-117.318246,40004,0.659
3130033,33.228126,-117.317171,40005,0.727
3130033,33.228522,-117.316162,40006,0.791
3130033,33.228965,-117.315180,40007,0.856
3130033,33.229446,-117.314224,40008,0.920
3130033,33.230107,-117.313045,40009,1.002
3130033,33.232773,-117.307959,40010,1.350
3130033,33.232920,-117.308079,40011,1.362
3130033,33.233240,-117.308289,40012,1.387
3130033,33.233574,-117.308440,40013,1.412
3130033,33.233977,-117.308546,40014,1.440
3130033,33.234345,-117.308574,40015,1.465
3130033,33.234461,-117.308568,40016,1.473
3130033,33.234928,-117.308577,40017,1.506
3130033,33.234928,-117.308577,50001,1.506
3130033,33.235543,-117.308588,50002,1.548
3130033,33.235911,-117.308651,50003,1.574
3130033,33.236265,-117.308783,50004,1.599
3130033,33.236609,-117.308987,50005,1.626
3130033,33.236772,-117.309121,50006,1.639
3130033,33.236772,-117.309121,60001,1.639
3130033,33.236991,-117.309302,60002,1.658
3130033,33.237963,-117.308192,60003,1.751
3130033,33.238562,-117.307499,60004,1.808
3130033,33.238812,-117.307209,60005,1.832
3130033,33.238812,-117.307209,70001,1.832
3130033,33.240372,-117.305392,70002,1.983
3130033,33.240612,-117.305012,70003,2.010
3130033,33.240805,-117.304579,70004,2.039
3130033,33.240935,-117.304153,70005,2.065
3130033,33.241019,-117.303669,70006,2.093
3130033,33.241035,-117.303441,70007,2.107
3130033,33.241065,-117.301747,70008,2.205
3130033,33.241014,-117.301308,70009,2.230
3130033,33.240943,-117.300993,70010,2.249
3130033,33.240801,-117.300563,70011,2.276
3130033,33.240777,-117.300513,70012,2.279
3130033,33.240777,-117.300513,80001,2.279
3130033,33.240609,-117.300158,80002,2.303
3130033,33.240354,-117.299763,80003,2.332
3130033,33.240057,-117.299422,80004,2.360
3130033,33.239138,-117.298577,80005,2.440
3130033,33.238983,-117.298422,80006,2.454
3130033,33.238361,-117.297799,80007,2.510
3130033,33.238136,-117.297486,80008,2.534
3130033,33.237963,-117.297144,80009,2.557
3130033,33.237835,-117.296753,80010,2.582
3130033,33.237835,-117.296753,90001,2.582
3130033,33.237832,-117.296743,90002,2.582
3130033,33.237766,-117.296356,90003,2.605
3130033,33.237734,-117.295329,90004,2.665
3130033,33.237692,-117.295041,90005,2.682
3130033,33.237593,-117.294673,90006,2.704
3130033,33.237550,-117.294558,90007,2.711
3130033,33.237232,-117.293861,90008,2.757
3130033,33.237133,-117.293543,90009,2.777
